Description;Standard;GUID;Revision;Description3;Revision6;Code;ShortDescription;Description7;Position
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C48.0 _Xuf;C48.0 Retroperitoneum;C48.0 Retroperitoneum;1376
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C48.1 _+U/;C48.1 Excavatio rectouterina, Douglas-Raum (siehe Anmerkung am Anfang des Abschnittes Topographie);C48.1 Excavatio rectouterina, Douglas-Raum (siehe Anmerkung am Anfang des Abschnittes Topographie);1392
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C48.1 _MmF;C48.1 Mesenteriolum der Appendix;C48.1 Mesenteriolum der Appendix;1393
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C48.1 _psN;C48.1 Omentum;C48.1 Omentum;1396
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C48.1 _w+4;C48.1 Mesokolon;C48.1 Mesokolon;1395
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C48.1 _w7M;C48.1 Mesenterium;C48.1 Mesenterium;1394
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C48.1 _ZB5;C48.1 Näher bezeichnete Teile des Peritoneums;C48.1 Näher bezeichnete Teile des Peritoneums;1390
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C48.2 _jUa;C48.2 Peritoneum o.n.A.;C48.2 Peritoneum o.n.A.;1402
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C48.2 _tQS;C48.2 Peritonealhöhle;C48.2 Peritonealhöhle;1404
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C48.8 _f+x;C48.8 Retroperitoneum und Peritoneum, mehrere Teilbereiche überlappend;C48.8 Retroperitoneum und Peritoneum, mehrere Teilbereiche überlappend;1406
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C49 Ap_UR2;C49 Aponeurosen;C49 Aponeurosen;1410
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C49 Ar_eAy;C49 Arterien;C49 Arterien;1411
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C49 Bänder;C49 Bänder;C49 Bänder;1412
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C49 Bi_22P;C49 Bindegewebe, Subkutangewebe und sonstige Weichteile;C49 Bindegewebe, Subkutangewebe und sonstige Weichteile;1408
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C49 Bi_J59;C49 Bindegewebe;C49 Bindegewebe;1413
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C49 Bl_8uM;C49 Blutgefäße;C49 Blutgefäße;1414
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C49 Bursae;C49 Bursae;C49 Bursae;1415
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C49 Fa_rRc;C49 Faszien;C49 Faszien;1416
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C49 Fe_RWK;C49 Fettgewebe;C49 Fettgewebe;1417
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C49 Gefäße;C49 Gefäße;C49 Gefäße;1418
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C49 Ly_sPI;C49 Lymphatisch;C49 Lymphatisch;1419
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C49 Muskel;C49 Muskel;C49 Muskel;1420
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C49 Sc_l07;C49 Schleimbeutel;C49 Schleimbeutel;1421
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C49 Se_N2b;C49 Sehnenscheiden;C49 Sehnenscheiden;1423
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C49 Sehnen;C49 Sehnen;C49 Sehnen;1422
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C49 Sk_BPV;C49 Skelettmuskel;C49 Skelettmuskel;1424
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C49 Su_H3n;C49 Subkutangewebe;C49 Subkutangewebe;1425
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C49 Sy_5vr;C49 Synovia;C49 Synovia;1426
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C49 Venen;C49 Venen;C49 Venen;1427
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C49.0 _7dA;C49.0 Bindegewebe, Subkutangewebe und sonstige Weichteile von (siehe Liste unter C49), Kopf;C49.0 Bindegewebe, Subkutangewebe und sonstige Weichteile von (siehe Liste unter C49), Kopf;1454
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C49.0 _b6v;C49.0 Ohrknorpel, Knorpel des Ohres;C49.0 Ohrknorpel, Knorpel des Ohres;1462
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C49.0 _eDs;C49.0 A. carotis;C49.0 A. carotis;1448
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C49.0 _FPe;C49.0 Bindegewebe, Subkutangewebe und sonstige Weichteile von (siehe Liste unter C49), Fossa pterygoidea;C49.0 Bindegewebe, Subkutangewebe und sonstige Weichteile von (siehe Liste unter C49), Fossa pterygoidea;1449
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C49.0 _FSO;C49.0 Bindegewebe, Subkutangewebe und sonstige Weichteile von (siehe Liste unter C49), Halsregion;C49.0 Bindegewebe, Subkutangewebe und sonstige Weichteile von (siehe Liste unter C49), Halsregion;1452
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C49.0 _jhK;C49.0 Bindegewebe, Subkutangewebe und sonstige Weichteile von (siehe Liste unter C49), Gesicht;C49.0 Bindegewebe, Subkutangewebe und sonstige Weichteile von (siehe Liste unter C49), Gesicht;1450
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C49.0 _KMh;C49.0 Bindegewebe, Subkutangewebe und sonstige Weichteile von (siehe Liste unter C49), Stirn;C49.0 Bindegewebe, Subkutangewebe und sonstige Weichteile von (siehe Liste unter C49), Stirn;1457
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C49.0 _mVu;C49.0 M. sternocleidomastoideus;C49.0 M. sternocleidomastoideus;1461
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C49.0 _qkM;C49.0 M. masseter;C49.0 M. masseter;1460
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C49.0 _Rwc;C49.0 Bindegewebe, Subkutangewebe und sonstige Weichteile von (siehe Liste unter C49), Kinn;C49.0 Bindegewebe, Subkutangewebe und sonstige Weichteile von (siehe Liste unter C49), Kinn;1453
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C49.0 _SCL;C49.0 Bindegewebe, Subkutangewebe und sonstige Weichteile von (siehe Liste unter C49), Kopfschwarte;C49.0 Bindegewebe, Subkutangewebe und sonstige Weichteile von (siehe Liste unter C49), Kopfschwarte;1455
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C49.0 _vcv;C49.0 Bindegewebe, Subkutangewebe und sonstige Weichteile von (siehe Liste unter C49), Hals;C49.0 Bindegewebe, Subkutangewebe und sonstige Weichteile von (siehe Liste unter C49), Hals;1451
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C49.0 _WMK;C49.0 Bindegewebe, Subkutangewebe und sonstige Weichteile des Kopfes, des Gesichtes und des Halses;C49.0 Bindegewebe, Subkutangewebe und sonstige Weichteile des Kopfes, des Gesichtes und des Halses;1446
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C49.0 _yVC;C49.0 Bindegewebe, Subkutangewebe und sonstige Weichteile von (siehe Liste unter C49), Supraklavikularregion;C49.0 Bindegewebe, Subkutangewebe und sonstige Weichteile von (siehe Liste unter C49), Supraklavikularregion;1458
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C49.0 _ZLD;C49.0 Bindegewebe, Subkutangewebe und sonstige Weichteile von (siehe Liste unter C49), Wange;C49.0 Bindegewebe, Subkutangewebe und sonstige Weichteile von (siehe Liste unter C49), Wange;1459
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C49.0 _zXQ;C49.0 Bindegewebe, Subkutangewebe und sonstige Weichteile von (siehe Liste unter C49), Schläfe;C49.0 Bindegewebe, Subkutangewebe und sonstige Weichteile von (siehe Liste unter C49), Schläfe;1456
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C49.1 _3ed;C49.1 Palmarfaszie;C49.1 Palmarfaszie;1499
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C49.1 _3mF;C49.1 Bindegewebe, Subkutangewebe und sonstige Weichteile von (siehe Liste unter C49), Arm;C49.1 Bindegewebe, Subkutangewebe und sonstige Weichteile von (siehe Liste unter C49), Arm;1483
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C49.1 _62d;C49.1 M. coracobrachialis;C49.1 M. coracobrachialis;1495
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C49.1 _8BC;C49.1 Palmaraponeurose;C49.1 Palmaraponeurose;1498
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C49.1 _AiL;C49.1 M. biceps brachii;C49.1 M. biceps brachii;1493
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C49.1 _Alq;C49.1 Bindegewebe, Subkutangewebe und sonstige Weichteile von (siehe Liste unter C49), Schulter;C49.1 Bindegewebe, Subkutangewebe und sonstige Weichteile von (siehe Liste unter C49), Schulter;1491
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C49.1 _d7O;C49.1 Bindegewebe, Subkutangewebe und sonstige Weichteile von (siehe Liste unter C49), Ellenbeuge;C49.1 Bindegewebe, Subkutangewebe und sonstige Weichteile von (siehe Liste unter C49), Ellenbeuge;1486
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C49.1 _DZW;C49.1 Bindegewebe, Subkutangewebe und sonstige Weichteile von (siehe Liste unter C49), Ellbogen;C49.1 Bindegewebe, Subkutangewebe und sonstige Weichteile von (siehe Liste unter C49), Ellbogen;1485
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C49.1 _f4Z;C49.1 Bindegewebe, Subkutangewebe und sonstige Weichteile von (siehe Liste unter C49), Finger;C49.1 Bindegewebe, Subkutangewebe und sonstige Weichteile von (siehe Liste unter C49), Finger;1487
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C49.1 _gPZ;C49.1 Bindegewebe, Subkutangewebe und sonstige Weichteile von (siehe Liste unter C49), Handwurzel;C49.1 Bindegewebe, Subkutangewebe und sonstige Weichteile von (siehe Liste unter C49), Handwurzel;1489
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C49.1 _nPu;C49.1 Bindegewebe, Subkutangewebe und sonstige Weichteile von (siehe Liste unter C49), Hand;C49.1 Bindegewebe, Subkutangewebe und sonstige Weichteile von (siehe Liste unter C49), Hand;1488
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C49.1 _PXs;C49.1 M. triceps brachii;C49.1 M. triceps brachii;1497
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C49.1 _R9B;C49.1 Bindegewebe, Subkutangewebe und sonstige Weichteile von (siehe Liste unter C49), Unterarm;C49.1 Bindegewebe, Subkutangewebe und sonstige Weichteile von (siehe Liste unter C49), Unterarm;1492
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C49.1 _SGg;C49.1 M. deltoideus;C49.1 M. deltoideus;1496
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C49.1 _t2M;C49.1 A. ulnaris;C49.1 A. ulnaris;1482
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C49.1 _uGN;C49.1 M. brachialis;C49.1 M. brachialis;1494
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C49.1 _vCG;C49.1 Bindegewebe, Subkutangewebe und sonstige Weichteile von (siehe Liste unter C49), Daumen;C49.1 Bindegewebe, Subkutangewebe und sonstige Weichteile von (siehe Liste unter C49), Daumen;1484
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C49.1 _X1R;C49.1 Bindegewebe, Subkutangewebe und sonstige Weichteile von (siehe Liste unter C49), Oberarm;C49.1 Bindegewebe, Subkutangewebe und sonstige Weichteile von (siehe Liste unter C49), Oberarm;1490
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C49.1 _Y43;C49.1 Bindegewebe, Subkutangewebe und sonstige Weichteile der oberen Extremität und der Schulter;C49.1 Bindegewebe, Subkutangewebe und sonstige Weichteile der oberen Extremität und der Schulter;1479
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C49.1 _yPD;C49.1 A. radialis;C49.1 A. radialis;1481
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C49.2 _2Zs;C49.2 Plantarfaszie;C49.2 Plantarfaszie;1537
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C49.2 _6A/;C49.2 A. femoralis;C49.2 A. femoralis;1521
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C49.2 _8H0;C49.2 Bindegewebe, Subkutangewebe und sonstige Weichteile von (siehe Liste unter C49), Wade;C49.2 Bindegewebe, Subkutangewebe und sonstige Weichteile von (siehe Liste unter C49), Wade;1531
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C49.2 _A15;C49.2 M. gastrocnemius;C49.2 M. gastrocnemius;1534
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C49.2 _aTu;C49.2 M. biceps femoris;C49.2 M. biceps femoris;1533
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C49.2 _AYC;C49.2 Bindegewebe, Subkutangewebe und sonstige Weichteile der unteren Extremität und der Hüfte;C49.2 Bindegewebe, Subkutangewebe und sonstige Weichteile der unteren Extremität und der Hüfte;1519
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C49.2 _bv8;C49.2 Bindegewebe, Subkutangewebe und sonstige Weichteile von (siehe Liste unter C49), Hüfte;C49.2 Bindegewebe, Subkutangewebe und sonstige Weichteile von (siehe Liste unter C49), Hüfte;1526
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C49.2 _e4Y;C49.2 Plantaraponeurose;C49.2 Plantaraponeurose;1536
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C49.2 _fZv;C49.2 Bindegewebe, Subkutangewebe und sonstige Weichteile von (siehe Liste unter C49), Ferse;C49.2 Bindegewebe, Subkutangewebe und sonstige Weichteile von (siehe Liste unter C49), Ferse;1523
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C49.2 _J2K;C49.2 Bindegewebe, Subkutangewebe und sonstige Weichteile von (siehe Liste unter C49), Zehe;C49.2 Bindegewebe, Subkutangewebe und sonstige Weichteile von (siehe Liste unter C49), Zehe;1532
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C49.2 _Llg;C49.2 Bindegewebe, Subkutangewebe und sonstige Weichteile von (siehe Liste unter C49), Bein;C49.2 Bindegewebe, Subkutangewebe und sonstige Weichteile von (siehe Liste unter C49), Bein;1522
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C49.2 _mbP;C49.2 Bindegewebe, Subkutangewebe und sonstige Weichteile von (siehe Liste unter C49), Fuß;C49.2 Bindegewebe, Subkutangewebe und sonstige Weichteile von (siehe Liste unter C49), Fuß;1524
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C49.2 _nfS;C49.2 Bindegewebe, Subkutangewebe und sonstige Weichteile von (siehe Liste unter C49), Knie;C49.2 Bindegewebe, Subkutangewebe und sonstige Weichteile von (siehe Liste unter C49), Knie;1527
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C49.2 _pTT;C49.2 Bindegewebe, Subkutangewebe und sonstige Weichteile von (siehe Liste unter C49), Unterschenkel;C49.2 Bindegewebe, Subkutangewebe und sonstige Weichteile von (siehe Liste unter C49), Unterschenkel;1530
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C49.2 _swR;C49.2 Bindegewebe, Subkutangewebe und sonstige Weichteile von (siehe Liste unter C49), Fußknöchel;C49.2 Bindegewebe, Subkutangewebe und sonstige Weichteile von (siehe Liste unter C49), Fußknöchel;1525
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C49.2 _T8e;C49.2 Bindegewebe, Subkutangewebe und sonstige Weichteile von (siehe Liste unter C49), Oberschenkel;C49.2 Bindegewebe, Subkutangewebe und sonstige Weichteile von (siehe Liste unter C49), Oberschenkel;1529
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C49.2 _u4h;C49.2 M. quadriceps femoris;C49.2 M. quadriceps femoris;1535
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C49.2 _Zqw;C49.2 Bindegewebe, Subkutangewebe und sonstige Weichteile von (siehe Liste unter C49), Kniekehle;C49.2 Bindegewebe, Subkutangewebe und sonstige Weichteile von (siehe Liste unter C49), Kniekehle;1528
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C49.3 _4fh;C49.3 A. axillaris;C49.3 A. axillaris;1557
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C49.3 _4Ws;C49.3 Ductus thoracicus;C49.3 Ductus thoracicus;1569
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C49.3 _9d+;C49.3 M. trapezius;C49.3 M. trapezius;1573
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C49.3 _B2A;C49.3 Zwerchfell;C49.3 Zwerchfell;1575
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C49.3 _c88;C49.3 Interkostalmuskeln;C49.3 Interkostalmuskeln;1570
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C49.3 _cxD;C49.3 Bindegewebe, Subkutangewebe und sonstige Weichteile von (siehe Liste unter C49), Brustwand;C49.3 Bindegewebe, Subkutangewebe und sonstige Weichteile von (siehe Liste unter C49), Brustwand;1563
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C49.3 _dQ0;C49.3 M. latissimus dorsi;C49.3 M. latissimus dorsi;1571
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C49.3 _F6Z;C49.3 Aorta o.n.A.;C49.3 Aorta o.n.A.;1560
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C49.3 _gDL;C49.3 Bindegewebe, Subkutangewebe und sonstige Weichteile von (siehe Liste unter C49), Brustkorb;C49.3 Bindegewebe, Subkutangewebe und sonstige Weichteile von (siehe Liste unter C49), Brustkorb;1562
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C49.3 _GIJ;C49.3 Bindegewebe, Subkutangewebe und sonstige Weichteile von (siehe Liste unter C49), Infraklavikularregion;C49.3 Bindegewebe, Subkutangewebe und sonstige Weichteile von (siehe Liste unter C49), Infraklavikularregion;1564
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C49.3 _iwD;C49.3 V. cava superior;C49.3 V. cava superior;1574
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C49.3 _oT0;C49.3 Bindegewebe, Subkutangewebe und sonstige Weichteile von (siehe Liste unter C49), Thorax;C49.3 Bindegewebe, Subkutangewebe und sonstige Weichteile von (siehe Liste unter C49), Thorax;1566
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C49.3 _rBo;C49.3 A. subclavia;C49.3 A. subclavia;1559
